layer,timestamp,activity_score,peak_amplitude,dominant_frequency,patterns
data_link_layer,2025-10-06 00:16:10.811555,1.5814874373433465,0.6458681688874808,2909.090909090909,"high_activity, cross_layer_interference, cross_layer_interference"
data_link_layer,2025-10-06 00:16:11.122891,1.0920258680095132,0.48422986502262005,2818.181818181818,
data_link_layer,2025-10-06 00:16:11.461219,1.3011222779819214,0.5483256681410713,2818.181818181818,"cross_layer_interference, cross_layer_interference"
data_link_layer,2025-10-06 00:16:11.765649,1.4732860280755244,0.6177082521425431,2818.181818181818,cross_layer_interference
data_link_layer,2025-10-06 00:16:12.078790,1.7128250275413768,0.6684507173290961,2545.4545454545455,"high_activity, cross_layer_interference"
data_link_layer,2025-10-06 00:16:12.398025,2.3340287305479834,0.8267063302345188,2818.181818181818,"high_activity, cross_layer_interference"
data_link_layer,2025-10-06 00:16:12.737305,1.7279344953783258,0.5541316151137975,2818.181818181818,"high_activity, cross_layer_interference"
data_link_layer,2025-10-06 00:16:13.058295,1.746288518372063,0.5750697828222383,2909.090909090909,"high_activity, cross_layer_interference"
data_link_layer,2025-10-06 00:16:13.376989,1.4048660994800415,0.5146145903994687,2454.5454545454545,cross_layer_interference
data_link_layer,2025-10-06 00:16:13.684469,1.680273081809679,0.5630858547583167,2454.5454545454545,"high_activity, cross_layer_interference"
data_link_layer,2025-10-06 00:16:14.008788,1.7280760934569803,0.5784032661770926,2454.5454545454545,"high_activity, cross_layer_interference, cross_layer_interference"
data_link_layer,2025-10-06 00:16:14.315234,1.477880198594404,0.5095213878699665,2454.5454545454545,"cross_layer_interference, cross_layer_interference"
data_link_layer,2025-10-06 00:16:14.620374,1.2787434744356305,0.44571029988233946,2545.4545454545455,"cross_layer_interference, cross_layer_interference"
data_link_layer,2025-10-06 00:16:14.956922,2.3388060013539342,0.7542684078829124,2909.090909090909,"high_activity, cross_layer_interference, cross_layer_interference"
data_link_layer,2025-10-06 00:16:15.268637,1.7044388419031231,0.626414584391157,2909.090909090909,"high_activity, cross_layer_interference, cross_layer_interference"
data_link_layer,2025-10-06 00:16:15.587880,1.6899318566438666,0.7344680173860709,2909.090909090909,"high_activity, cross_layer_interference"
data_link_layer,2025-10-06 00:16:15.900932,1.743364696046152,0.8352885536003443,2909.090909090909,"high_activity, cross_layer_interference"
data_link_layer,2025-10-06 00:16:16.234891,1.8969736677406936,0.9301785649686081,2545.4545454545455,"high_activity, cross_layer_interference"
data_link_layer,2025-10-06 00:16:16.549836,2.019970528142397,0.9269918476165762,2545.4545454545455,"high_activity, cross_layer_interference"
data_link_layer,2025-10-06 00:16:16.864270,1.9911086413323547,0.8021128253171854,2545.4545454545455,"high_activity, cross_layer_interference"
data_link_layer,2025-10-06 00:16:17.177565,1.4612406788237147,0.508086388433914,2545.4545454545455,"cross_layer_interference, cross_layer_interference"
data_link_layer,2025-10-06 00:16:17.506697,1.275107272530575,0.43050405249156326,2000.0,"cross_layer_interference, cross_layer_interference"
data_link_layer,2025-10-06 00:16:17.811392,0.9800530601698393,0.3421413196375892,2909.090909090909,
data_link_layer,2025-10-06 00:16:18.117467,0.9345565217265871,0.3200072249937004,2909.090909090909,
data_link_layer,2025-10-06 00:16:18.447564,1.2276619656984462,0.42022535665476174,2454.5454545454545,"cross_layer_interference, cross_layer_interference"
data_link_layer,2025-10-06 00:16:18.757846,1.4672239487680465,0.5096489790234635,2545.4545454545455,cross_layer_interference
data_link_layer,2025-10-06 00:16:19.074302,1.544773387336632,0.5682415395444772,2909.090909090909,"high_activity, cross_layer_interference"
data_link_layer,2025-10-06 00:16:19.388803,1.464623763205996,0.6443684117567908,2909.090909090909,cross_layer_interference
data_link_layer,2025-10-06 00:16:19.722945,1.460323531236839,0.7743456763067722,2909.090909090909,cross_layer_interference
data_link_layer,2025-10-06 00:16:20.032105,1.298552695080681,0.7146720352955075,2909.090909090909,cross_layer_interference
data_link_layer,2025-10-06 00:16:20.344288,1.557799131386568,0.7887500676324829,2545.4545454545455,"high_activity, cross_layer_interference"
data_link_layer,2025-10-06 00:16:20.652561,1.63976002610067,0.6725277226027742,2545.4545454545455,"high_activity, cross_layer_interference"
data_link_layer,2025-10-06 00:16:20.984527,1.783058880354472,0.5477508228002053,2545.4545454545455,"high_activity, cross_layer_interference"
data_link_layer,2025-10-06 00:16:21.298023,1.6486742273058799,0.4197243036779137,2545.4545454545455,"high_activity, cross_layer_interference, cross_layer_interference"
data_link_layer,2025-10-06 00:16:21.620034,1.0140634927139953,0.27646875138031285,2636.363636363636,
data_link_layer,2025-10-06 00:16:21.945267,0.7752707408054604,0.26879970421760274,2909.090909090909,
data_link_layer,2025-10-06 00:16:22.254465,0.9158475892095097,0.3383056820601682,2272.727272727273,
data_link_layer,2025-10-06 00:16:22.557189,1.4216226086411736,0.5390053702988956,2454.5454545454545,cross_layer_interference
data_link_layer,2025-10-06 00:16:22.864895,1.5723062008904778,0.6063619229017482,2454.5454545454545,"high_activity, cross_layer_interference"
data_link_layer,2025-10-06 00:16:23.189372,1.2157551556957837,0.49408798004858323,2272.727272727273,"cross_layer_interference, cross_layer_interference"
data_link_layer,2025-10-06 00:16:23.498434,0.9836858540939005,0.4265001106946023,2000.0,
data_link_layer,2025-10-06 00:16:23.807415,1.0410976175478572,0.45537196988277945,2727.272727272727,
data_link_layer,2025-10-06 00:16:24.123654,1.2477810597612893,0.5175834070915474,2909.090909090909,"cross_layer_interference, cross_layer_interference"
data_link_layer,2025-10-06 00:16:24.463432,1.5313675186108369,0.6231788193607506,2545.4545454545455,"high_activity, cross_layer_interference"
data_link_layer,2025-10-06 00:16:24.779969,1.495345458974796,0.5825385288240501,2545.4545454545455,cross_layer_interference
data_link_layer,2025-10-06 00:16:25.086011,1.6249411627627115,0.5684791760933324,2727.272727272727,"high_activity, cross_layer_interference"
data_link_layer,2025-10-06 00:16:25.398509,1.613393114214269,0.5124788102285528,2727.272727272727,"high_activity, cross_layer_interference"
network_layer,2025-10-06 00:16:09.875384,1.2296930294372583,0.48450703282138524,3818.181818181818,"cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:10.175466,1.252618191522622,0.5370833324234843,3545.4545454545455,"cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:10.502418,1.2823555726030338,0.5362885226090878,3818.181818181818,"cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:10.811555,1.658118523755654,0.6791846762876477,3272.7272727272725,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:11.122891,1.6468534576819922,0.7337202637389257,3545.4545454545455,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:11.461219,1.5174537850584988,0.7513770954049848,3545.4545454545455,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:11.765649,1.5768213695239235,0.7973546175477975,3272.7272727272725,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:12.078790,1.5604978835989298,0.7502087481234524,3909.090909090909,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:12.398025,1.7141979350462475,0.7116059698720941,3545.4545454545455,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:12.737305,2.363157356637697,0.7917171041548616,3272.7272727272725,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:13.058295,1.6471344585285066,0.5535596660968928,3545.4545454545455,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:13.376989,1.3726621274405901,0.5108382099728941,3272.7272727272725,"cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:13.684469,1.0031321533324058,0.4073473358296759,3272.7272727272725,
network_layer,2025-10-06 00:16:14.008788,0.9902797580899941,0.4112134179713399,3636.3636363636365,
network_layer,2025-10-06 00:16:14.315234,1.2885241678973023,0.47498473979955197,3636.3636363636365,"cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:14.620374,1.4138973082969757,0.5239944793311497,3636.3636363636365,"cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:14.956922,1.893923451419782,0.6662092726191051,3636.3636363636365,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:15.268637,1.7139855621192284,0.6908547430991512,3636.3636363636365,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:15.587880,1.9289557857260915,0.9297509580713976,3000.0,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:15.900932,1.592072079579926,0.8591061997163842,3363.6363636363635,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:16.234891,1.507179073209022,0.8337712476594004,3272.7272727272725,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:16.549836,1.6218281670879753,0.7695322112879089,3272.7272727272725,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:16.864270,1.5998320258774612,0.6395852521353836,3000.0,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:17.177565,1.5995061651223317,0.5261575381717062,3272.7272727272725,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:17.506697,1.2627558949573876,0.4080813138193239,3272.7272727272725,"cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:17.811392,1.1466075701548402,0.3654085365605839,3272.7272727272725,
network_layer,2025-10-06 00:16:18.117467,1.0019900030425326,0.34588233875726027,3272.7272727272725,
network_layer,2025-10-06 00:16:18.447564,1.723775563581907,0.5990738487829578,3000.0,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:18.757846,1.6762535766661064,0.6063993892345296,3727.272727272727,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:19.074302,1.8461561259725647,0.6930949579497271,3727.272727272727,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:19.388803,1.8233090033133643,0.8126922514610038,3363.6363636363635,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:19.722945,1.5379538032156412,0.8372461089425169,3363.6363636363635,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:20.032105,1.4318704525994332,0.8313435504695798,3363.6363636363635,"cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:20.344288,1.6546835806369145,0.9141180696072013,3090.909090909091,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:20.652561,2.015479255045674,0.9249917589673134,3000.0,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:20.984527,1.603148059867226,0.5843787128378544,3000.0,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:21.298023,2.031847837361854,0.5866604168868601,3181.818181818182,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:21.620034,1.8000460285732003,0.5088077066071531,3818.181818181818,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:21.945267,1.4190617543325477,0.47462657816289977,3818.181818181818,"cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:22.254465,1.3209603085912978,0.4831850113028671,3909.090909090909,"cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:22.557189,1.2547809941612806,0.5076857032853626,3818.181818181818,cross_layer_interference
network_layer,2025-10-06 00:16:22.864895,1.3049801516859558,0.5510441956317212,3818.181818181818,"cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:23.189372,1.4736437434924181,0.6042341361984237,3818.181818181818,"cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:23.498434,1.5786642483273625,0.6729143438556843,3818.181818181818,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:23.807415,1.5029623261850305,0.7113696633719623,3454.5454545454545,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:24.123654,1.518523388501953,0.7744460000388746,3818.181818181818,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:24.463432,1.516324061692519,0.7851807396025087,3818.181818181818,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:24.779969,1.9451882493325927,0.8810290070317012,3000.0,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:25.086011,1.8080342308676551,0.7080461080806235,3454.5454545454545,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:16:25.398509,1.984969490940202,0.6503013658111693,3454.5454545454545,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:16:09.875384,1.2699838428535961,0.5077734479589782,4000.0,"cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:16:10.175466,1.291502661002377,0.5388805439730537,4000.0,"cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:16:10.502418,1.4049705895004712,0.5847752793095425,4000.0,"cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:16:10.811555,1.6608714264514743,0.6938626089914934,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:16:11.122891,1.688588546123362,0.7700162348077673,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:16:11.461219,1.628839535026165,0.7996373769650039,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:16:11.765649,1.5939696188148722,0.7999573437196268,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:16:12.078790,1.757170435699686,0.8170316934425668,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:16:12.398025,1.9261869753852514,0.7627694615365976,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:16:12.737305,2.0501122293435556,0.6519189634828071,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:16:13.058295,1.9055799379798537,0.5644711430015728,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:16:13.376989,1.4581787181223902,0.45519686917771873,4000.0,cross_layer_interference
transport_layer,2025-10-06 00:16:13.684469,1.2922865096677487,0.42533122450864996,4000.0,cross_layer_interference
transport_layer,2025-10-06 00:16:14.008788,1.2583066911907614,0.44703637591241496,4000.0,cross_layer_interference
transport_layer,2025-10-06 00:16:14.315234,1.4735634490425744,0.5251855219187996,4000.0,cross_layer_interference
transport_layer,2025-10-06 00:16:14.620374,1.6155583304211512,0.585912781549245,4000.0,"high_activity, cross_layer_interference"
transport_layer,2025-10-06 00:16:14.956922,1.9947012612915374,0.6963869199774304,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:16:15.268637,2.0284598794072144,0.8093718029363377,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:16:15.587880,1.7610740462175276,0.8319069120233014,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:16:15.900932,1.7009653650370058,0.8667313078730906,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:16:16.234891,1.4372220141956131,0.7426257338652316,4000.0,cross_layer_interference
transport_layer,2025-10-06 00:16:16.549836,1.34306748949883,0.6038846500561899,4000.0,cross_layer_interference
transport_layer,2025-10-06 00:16:16.864270,1.2006765123666352,0.4593268950706556,4000.0,cross_layer_interference
transport_layer,2025-10-06 00:16:17.177565,1.1768360898289796,0.3684558985465252,4000.0,
transport_layer,2025-10-06 00:16:17.506697,1.1138463184279817,0.30869980932117336,4000.0,
transport_layer,2025-10-06 00:16:17.811392,1.1094355083118326,0.30924870324918774,4000.0,
transport_layer,2025-10-06 00:16:18.117467,1.1816086914121697,0.37166781303824553,4000.0,
transport_layer,2025-10-06 00:16:18.447564,1.4628764493771707,0.5048529813718042,4000.0,"cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:16:18.757846,1.7453050191030846,0.6220858663414359,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:16:19.074302,1.9073263979276636,0.7050021829996924,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:16:19.388803,1.7879109616522904,0.7732159025659823,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:16:19.722945,1.4534415019430496,0.7574836582365039,4000.0,"cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:16:20.032105,1.3351533138695382,0.7358906749053492,4000.0,"cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:16:20.344288,1.3084567476438258,0.6825501677969256,4000.0,cross_layer_interference
transport_layer,2025-10-06 00:16:20.652561,1.4302792371510062,0.6281202559929981,4000.0,cross_layer_interference
transport_layer,2025-10-06 00:16:20.984527,1.5560476260717402,0.5287475164372127,4000.0,"high_activity, cross_layer_interference"
transport_layer,2025-10-06 00:16:21.298023,1.756842141824338,0.4813215515849238,4000.0,"high_activity, cross_layer_interference"
transport_layer,2025-10-06 00:16:21.620034,1.807831570226774,0.4788222065855248,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:16:21.945267,1.4174610755399253,0.4377553272729883,4000.0,"cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:16:22.254465,1.3566973980048085,0.45323831002116316,4181.818181818182,"cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:16:22.557189,1.3221533010205455,0.4937015925295243,4181.818181818182,"cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:16:22.864895,1.3384081138703094,0.5543382834414832,4000.0,"cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:16:23.189372,1.598801084313621,0.6432131218038327,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:16:23.498434,1.6919784274473069,0.7195527485287778,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:16:23.807415,1.6049249039011546,0.7451826416823332,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:16:24.123654,1.489396216779779,0.7499009956864157,4000.0,"cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:16:24.463432,1.5158141097695288,0.7686759403463015,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:16:24.779969,1.6459934874351672,0.7272442581173033,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:16:25.086011,1.9137782878880947,0.7082699353544643,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:16:25.398509,1.9051223308068692,0.5775076971396,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
session_layer,2025-10-06 00:16:09.875384,1.192369344536392,0.44754386485626313,5000.0,
session_layer,2025-10-06 00:16:10.175466,1.3635455846772888,0.5278526188741598,5000.0,"cross_layer_interference, cross_layer_interference"
session_layer,2025-10-06 00:16:10.502418,1.5570848554127044,0.5777937893682105,5000.0,"high_activity, cross_layer_interference"
session_layer,2025-10-06 00:16:10.811555,1.3630355487457428,0.5307710579102347,5000.0,cross_layer_interference
session_layer,2025-10-06 00:16:11.122891,1.2525996566545146,0.5366961575352757,5000.0,cross_layer_interference
session_layer,2025-10-06 00:16:11.461219,1.1519119418246733,0.5527344789222292,5000.0,
session_layer,2025-10-06 00:16:11.765649,1.0917898200101503,0.550806391146296,5000.0,
session_layer,2025-10-06 00:16:12.078790,1.394018958831091,0.6464838781206622,5000.0,cross_layer_interference
session_layer,2025-10-06 00:16:12.398025,1.36509137447842,0.5415937515914679,5000.0,cross_layer_interference
session_layer,2025-10-06 00:16:12.737305,0.8788469948752181,0.29115964232156305,5090.909090909091,
session_layer,2025-10-06 00:16:13.058295,0.5860510151564291,0.19074603697363654,5090.909090909091,
session_layer,2025-10-06 00:16:13.376989,0.7019191357447448,0.2510597269629016,5090.909090909091,
session_layer,2025-10-06 00:16:13.684469,0.810949547170125,0.3052730246391031,5090.909090909091,
session_layer,2025-10-06 00:16:14.008788,0.8780082388103978,0.37059878993860484,5818.181818181818,
session_layer,2025-10-06 00:16:14.315234,1.2165213522987783,0.44788502430586596,5000.0,cross_layer_interference
session_layer,2025-10-06 00:16:14.620374,1.7278885145332648,0.5742839660242098,5000.0,"high_activity, cross_layer_interference"
session_layer,2025-10-06 00:16:14.956922,1.3665845413762032,0.46590462485653544,5000.0,cross_layer_interference
session_layer,2025-10-06 00:16:15.268637,1.2763015882793147,0.496308802290823,5000.0,cross_layer_interference
session_layer,2025-10-06 00:16:15.587880,1.0056441434569086,0.4729011200984981,5000.0,
session_layer,2025-10-06 00:16:15.900932,0.6491479431505369,0.34628402711499545,5000.0,
session_layer,2025-10-06 00:16:16.234891,0.685692837267887,0.37108503971361856,5000.0,
session_layer,2025-10-06 00:16:16.549836,0.5794039637167446,0.27680753379353096,5000.0,
session_layer,2025-10-06 00:16:16.864270,0.4522976003615771,0.1817515691536349,5181.818181818182,
session_layer,2025-10-06 00:16:17.177565,0.5808895626611029,0.19035200350939308,5909.090909090909,
session_layer,2025-10-06 00:16:17.506697,0.8789180380361452,0.2643857208803655,5545.454545454545,
session_layer,2025-10-06 00:16:17.811392,1.1723664203688522,0.34079605943685054,5272.727272727273,
session_layer,2025-10-06 00:16:18.117467,1.4052225501511573,0.43276566786084103,5909.090909090909,"cross_layer_interference, cross_layer_interference"
session_layer,2025-10-06 00:16:18.447564,1.4064010465320198,0.49156026865271296,5000.0,"cross_layer_interference, cross_layer_interference"
session_layer,2025-10-06 00:16:18.757846,1.5485286843468422,0.5300220512172463,5000.0,"high_activity, cross_layer_interference, cross_layer_interference"
session_layer,2025-10-06 00:16:19.074302,1.1882400003939766,0.4230980348942647,5000.0,
session_layer,2025-10-06 00:16:19.388803,0.9942941059949111,0.4184469162257721,5000.0,
session_layer,2025-10-06 00:16:19.722945,0.8389029704489772,0.43123255662636634,5000.0,
session_layer,2025-10-06 00:16:20.032105,0.6993569036209956,0.3929212042369259,5000.0,
