frequency,audio_amplitude,radio_amplitude,combined_amplitude,amplitude_ratio
7901.12077874454,-2.4640315931909447,0.0,-2.4640315931909447,0.0
8001.130746407974,-11.229456141560561,0.0,-11.229456141560561,0.0
8101.140714071406,-0.9855943021160278,0.0,-0.9855943021160278,0.0
8201.15068173484,-3.8954573154764587,0.0,-3.8954573154764587,0.0
8301.160649398273,-6.398715840327417,0.0,-6.398715840327417,0.0
8401.170617061705,-6.526561641282832,0.0,-6.526561641282832,0.0
8501.18058472514,-14.876229663661038,0.0,-14.876229663661038,0.0
8601.190552388573,-20.146444606440152,0.0,-20.146444606440152,0.0
8701.200520052005,-2.091830287569479,0.0,-2.091830287569479,0.0
8801.210487715438,-5.070627550261321,0.0,-5.070627550261321,0.0
8901.22045537887,-8.71426650394502,0.0,-8.71426650394502,0.0
9001.230423042303,-10.244057686712761,0.0,-10.244057686712761,0.0
